,landing_page,purchased,inter,old_page
1151,old_page,0,1,1
1152,new_page,1,1,0
1153,new_page,1,1,0
1154,new_page,0,1,0
1155,old_page,1,1,1
1156,new_page,0,1,0
1157,new_page,0,1,0
1158,old_page,0,1,1
1159,old_page,1,1,1
1160,new_page,0,1,0
1161,new_page,0,1,0
1162,old_page,0,1,1
1163,new_page,0,1,0
1164,old_page,1,1,1
1165,old_page,1,1,1
1166,new_page,0,1,0
1167,new_page,0,1,0
1168,old_page,0,1,1
1169,old_page,0,1,1
1170,old_page,0,1,1
1171,new_page,0,1,0
1172,old_page,0,1,1
1173,old_page,1,1,1
1174,new_page,0,1,0
1175,new_page,0,1,0
1176,old_page,0,1,1
1177,old_page,0,1,1
1178,old_page,0,1,1
1179,new_page,0,1,0
1180,new_page,1,1,0
1181,new_page,0,1,0
1182,new_page,0,1,0
1183,new_page,0,1,0
1184,old_page,0,1,1
1185,old_page,1,1,1
1186,old_page,1,1,1
1187,old_page,0,1,1
1188,old_page,0,1,1
1189,old_page,0,1,1
1190,old_page,1,1,1
1191,new_page,0,1,0
1192,old_page,0,1,1
1193,new_page,1,1,0
1194,new_page,0,1,0
1195,new_page,0,1,0
1196,new_page,0,1,0
1197,new_page,1,1,0
1198,new_page,1,1,0
1199,new_page,0,1,0
1200,new_page,1,1,0
1201,old_page,0,1,1
1202,new_page,0,1,0
1203,new_page,0,1,0
1204,old_page,1,1,1
1205,old_page,0,1,1
1206,new_page,1,1,0
1207,new_page,0,1,0
1208,old_page,0,1,1
1209,old_page,0,1,1
1210,old_page,0,1,1
1211,old_page,0,1,1
1212,new_page,0,1,0
1213,old_page,1,1,1
1214,new_page,0,1,0
1215,old_page,0,1,1
1216,old_page,0,1,1
1217,new_page,1,1,0
1218,new_page,0,1,0
1219,new_page,1,1,0
1220,new_page,0,1,0
1221,old_page,0,1,1
1222,old_page,0,1,1
1223,old_page,0,1,1
1224,new_page,0,1,0
1225,new_page,0,1,0
1226,old_page,0,1,1
1227,new_page,0,1,0
1228,old_page,0,1,1
1229,old_page,1,1,1
1230,old_page,0,1,1
1231,old_page,0,1,1
1232,new_page,1,1,0
1233,old_page,0,1,1
1234,old_page,0,1,1
1235,new_page,0,1,0
1236,old_page,0,1,1
1237,new_page,0,1,0
1238,old_page,0,1,1
1239,new_page,0,1,0
1240,old_page,0,1,1
1241,new_page,0,1,0
1242,old_page,0,1,1
1243,new_page,0,1,0
1244,old_page,0,1,1
1245,old_page,0,1,1
1246,new_page,1,1,0
1247,old_page,0,1,1
1248,old_page,0,1,1
1249,old_page,0,1,1
1250,old_page,1,1,1
1251,new_page,0,1,0
1252,old_page,1,1,1
1253,new_page,0,1,0
1254,old_page,1,1,1
1255,old_page,1,1,1
1256,old_page,0,1,1
1257,new_page,1,1,0
1258,old_page,0,1,1
1259,old_page,0,1,1
1260,old_page,0,1,1
1261,new_page,0,1,0
1262,old_page,0,1,1
1263,new_page,0,1,0
1264,old_page,0,1,1
1265,old_page,1,1,1
1266,old_page,0,1,1
1267,new_page,1,1,0
1268,new_page,0,1,0
1269,old_page,0,1,1
1270,old_page,1,1,1
1271,old_page,0,1,1
1272,old_page,0,1,1
1273,old_page,0,1,1
1274,old_page,0,1,1
1275,old_page,0,1,1
1276,old_page,1,1,1
1277,old_page,1,1,1
1278,old_page,1,1,1
1279,old_page,0,1,1
1280,old_page,1,1,1
1281,old_page,1,1,1
1282,old_page,1,1,1
1283,old_page,0,1,1
1284,old_page,0,1,1
1285,old_page,0,1,1
1286,old_page,1,1,1
1287,new_page,0,1,0
1288,new_page,1,1,0
1289,old_page,0,1,1
1290,new_page,0,1,0
1291,new_page,1,1,0
1292,old_page,0,1,1
1293,old_page,0,1,1
1294,old_page,1,1,1
1295,old_page,0,1,1
1296,new_page,1,1,0
1297,new_page,1,1,0
1298,old_page,1,1,1
1299,old_page,0,1,1
1300,new_page,0,1,0
1301,new_page,0,1,0
1302,new_page,1,1,0
1303,new_page,0,1,0
1304,new_page,0,1,0
1305,old_page,0,1,1
1306,new_page,1,1,0
1307,new_page,0,1,0
1308,new_page,0,1,0
1309,new_page,0,1,0
1310,old_page,0,1,1
1311,old_page,0,1,1
1312,new_page,1,1,0
1313,old_page,1,1,1
1314,new_page,0,1,0
1315,new_page,1,1,0
1316,old_page,0,1,1
1317,new_page,0,1,0
1318,new_page,0,1,0
1319,old_page,1,1,1
1320,old_page,0,1,1
1321,old_page,0,1,1
1322,old_page,0,1,1
1323,new_page,1,1,0
1324,old_page,0,1,1
1325,new_page,1,1,0
1326,new_page,1,1,0
1327,new_page,0,1,0
1328,old_page,0,1,1
1329,old_page,0,1,1
1330,old_page,1,1,1
1331,old_page,0,1,1
1332,old_page,0,1,1
1333,old_page,1,1,1
1334,old_page,1,1,1
1335,new_page,1,1,0
1336,old_page,0,1,1
1337,new_page,0,1,0
1338,old_page,0,1,1
1339,old_page,0,1,1
1340,old_page,1,1,1
1341,new_page,0,1,0
1342,new_page,0,1,0
1343,new_page,0,1,0
1344,new_page,0,1,0
1345,old_page,0,1,1
1346,old_page,1,1,1
1347,old_page,0,1,1
1348,new_page,1,1,0
1349,new_page,1,1,0
1350,new_page,0,1,0
1351,old_page,0,1,1
1352,new_page,0,1,0
1353,old_page,0,1,1
1354,old_page,0,1,1
1355,new_page,0,1,0
1356,new_page,0,1,0
1357,old_page,0,1,1
1358,old_page,0,1,1
1359,new_page,1,1,0
1360,old_page,0,1,1
1361,old_page,0,1,1
1362,new_page,1,1,0
1363,old_page,1,1,1
1364,old_page,0,1,1
1365,old_page,0,1,1
1366,old_page,0,1,1
1367,new_page,0,1,0
1368,new_page,0,1,0
1369,old_page,0,1,1
1370,new_page,0,1,0
1371,old_page,0,1,1
1372,new_page,1,1,0
1373,new_page,1,1,0
1374,old_page,1,1,1
1375,new_page,1,1,0
1376,old_page,1,1,1
1377,new_page,1,1,0
1378,new_page,0,1,0
1379,new_page,0,1,0
1380,old_page,0,1,1
1381,new_page,0,1,0
1382,old_page,0,1,1
1383,old_page,0,1,1
1384,old_page,1,1,1
1385,new_page,1,1,0
1386,old_page,0,1,1
1387,new_page,0,1,0
1388,old_page,0,1,1
1389,new_page,1,1,0
1390,old_page,0,1,1
1391,old_page,0,1,1
1392,new_page,1,1,0
1393,old_page,0,1,1
1394,old_page,0,1,1
1395,new_page,1,1,0
1396,old_page,0,1,1
1397,new_page,0,1,0
1398,new_page,0,1,0
1399,old_page,0,1,1
1400,new_page,0,1,0
1401,old_page,0,1,1
1402,new_page,1,1,0
1403,old_page,1,1,1
1404,new_page,1,1,0
1405,old_page,1,1,1
1406,new_page,0,1,0
1407,new_page,0,1,0
1408,old_page,1,1,1
1409,new_page,1,1,0
1410,old_page,0,1,1
1411,old_page,0,1,1
1412,old_page,0,1,1
1413,old_page,0,1,1
1414,old_page,0,1,1
1415,old_page,0,1,1
1416,old_page,0,1,1
1417,old_page,1,1,1
1418,old_page,0,1,1
1419,old_page,1,1,1
1420,old_page,1,1,1
1421,new_page,1,1,0
1422,old_page,0,1,1
1423,old_page,0,1,1
1424,old_page,1,1,1
1425,old_page,0,1,1
1426,new_page,0,1,0
1427,new_page,0,1,0
1428,old_page,0,1,1
1429,old_page,0,1,1
1430,new_page,0,1,0
1431,old_page,1,1,1
1432,old_page,0,1,1
1433,new_page,0,1,0
1434,old_page,0,1,1
1435,old_page,0,1,1
1436,new_page,0,1,0
1437,old_page,0,1,1
1438,old_page,1,1,1
1439,new_page,0,1,0
1440,old_page,0,1,1
1441,new_page,1,1,0
1442,new_page,0,1,0
1443,old_page,0,1,1
1444,new_page,1,1,0
1445,new_page,1,1,0
1446,new_page,0,1,0
1447,new_page,0,1,0
1448,old_page,0,1,1
1449,new_page,1,1,0
1450,new_page,1,1,0
1451,old_page,0,1,1
1452,new_page,1,1,0
1453,old_page,1,1,1
1454,old_page,0,1,1
1455,old_page,0,1,1
1456,new_page,1,1,0
1457,old_page,1,1,1
1458,new_page,0,1,0
1459,old_page,1,1,1
1460,new_page,0,1,0
1461,new_page,0,1,0
1462,new_page,0,1,0
1463,new_page,0,1,0
1464,old_page,0,1,1
1465,new_page,1,1,0
1466,old_page,0,1,1
1467,old_page,0,1,1
1468,new_page,0,1,0
1469,old_page,0,1,1
1470,new_page,1,1,0
1471,old_page,0,1,1
1472,new_page,0,1,0
1473,new_page,0,1,0
1474,new_page,0,1,0
1475,new_page,1,1,0
1476,old_page,0,1,1
1477,old_page,0,1,1
1478,new_page,1,1,0
1479,new_page,1,1,0
1480,old_page,1,1,1
1481,new_page,0,1,0
1482,old_page,0,1,1
1483,new_page,0,1,0
1484,new_page,1,1,0
1485,old_page,1,1,1
1486,new_page,0,1,0
1487,old_page,1,1,1
1488,old_page,1,1,1
1489,old_page,0,1,1
1490,new_page,1,1,0
1491,new_page,1,1,0
1492,old_page,0,1,1
1493,old_page,0,1,1
1494,old_page,1,1,1
1495,old_page,1,1,1
1496,new_page,0,1,0
1497,new_page,0,1,0
1498,new_page,0,1,0
1499,new_page,0,1,0
1500,new_page,1,1,0
1501,old_page,0,1,1
1502,new_page,0,1,0
1503,old_page,0,1,1
1504,old_page,0,1,1
1505,new_page,0,1,0
1506,old_page,1,1,1
1507,new_page,0,1,0
1508,old_page,1,1,1
1509,new_page,0,1,0
1510,old_page,1,1,1
1511,new_page,0,1,0
1512,old_page,0,1,1
1513,new_page,0,1,0
1514,new_page,0,1,0
1515,old_page,0,1,1
1516,old_page,0,1,1
1517,old_page,0,1,1
1518,old_page,0,1,1
1519,new_page,0,1,0
1520,new_page,0,1,0
1521,new_page,0,1,0
1522,new_page,0,1,0
1523,old_page,1,1,1
1524,new_page,1,1,0
1525,old_page,1,1,1
1526,old_page,0,1,1
1527,new_page,1,1,0
1528,new_page,1,1,0
1529,old_page,0,1,1
1530,new_page,0,1,0
1531,new_page,1,1,0
1532,new_page,1,1,0
1533,new_page,0,1,0
1534,new_page,0,1,0
1535,new_page,1,1,0
1536,new_page,0,1,0
1537,new_page,0,1,0
1538,old_page,0,1,1
1539,old_page,0,1,1
1540,new_page,0,1,0
1541,old_page,0,1,1
1542,new_page,0,1,0
1543,new_page,0,1,0
1544,new_page,0,1,0
1545,new_page,0,1,0
1546,new_page,0,1,0
1547,new_page,0,1,0
1548,old_page,0,1,1
1549,old_page,1,1,1
1550,old_page,0,1,1
1551,new_page,0,1,0
1552,new_page,1,1,0
1553,old_page,0,1,1
1554,new_page,0,1,0
1555,new_page,1,1,0
1556,old_page,1,1,1
1557,new_page,0,1,0
1558,old_page,0,1,1
1559,new_page,1,1,0
1560,old_page,1,1,1
1561,new_page,0,1,0
1562,new_page,0,1,0
1563,old_page,0,1,1
1564,new_page,0,1,0
1565,new_page,0,1,0
1566,old_page,1,1,1
1567,old_page,0,1,1
1568,old_page,0,1,1
1569,new_page,1,1,0
1570,new_page,0,1,0
1571,new_page,0,1,0
1572,new_page,0,1,0
1573,old_page,0,1,1
1574,old_page,0,1,1
1575,new_page,1,1,0
1576,old_page,0,1,1
1577,new_page,0,1,0
1578,new_page,0,1,0
1579,new_page,0,1,0
1580,new_page,1,1,0
1581,new_page,0,1,0
1582,old_page,0,1,1
1583,new_page,0,1,0
1584,old_page,0,1,1
1585,old_page,1,1,1
1586,new_page,0,1,0
1587,old_page,1,1,1
1588,old_page,0,1,1
1589,new_page,0,1,0
1590,new_page,0,1,0
1591,new_page,1,1,0
1592,new_page,0,1,0
1593,old_page,0,1,1
1594,new_page,1,1,0
1595,new_page,0,1,0
1596,new_page,1,1,0
1597,new_page,1,1,0
1598,old_page,1,1,1
1599,old_page,0,1,1
1600,new_page,0,1,0
1601,new_page,0,1,0
1602,old_page,1,1,1
1603,old_page,0,1,1
1604,new_page,0,1,0
1605,old_page,1,1,1
1606,new_page,0,1,0
1607,new_page,0,1,0
1608,old_page,1,1,1
1609,new_page,1,1,0
1610,new_page,0,1,0
1611,old_page,0,1,1
1612,old_page,0,1,1
1613,new_page,1,1,0
1614,new_page,0,1,0
1615,old_page,1,1,1
1616,old_page,1,1,1
1617,new_page,0,1,0
1618,new_page,0,1,0
1619,new_page,0,1,0
1620,old_page,0,1,1
1621,new_page,0,1,0
1622,old_page,0,1,1
1623,new_page,1,1,0
1624,old_page,1,1,1
1625,new_page,0,1,0
1626,old_page,1,1,1
1627,old_page,1,1,1
1628,new_page,1,1,0
1629,new_page,0,1,0
1630,old_page,0,1,1
1631,old_page,0,1,1
1632,old_page,0,1,1
1633,old_page,0,1,1
1634,new_page,0,1,0
1635,new_page,0,1,0
1636,new_page,0,1,0
1637,old_page,1,1,1
1638,new_page,0,1,0
1639,new_page,0,1,0
1640,new_page,0,1,0
1641,old_page,0,1,1
1642,new_page,0,1,0
1643,old_page,0,1,1
1644,old_page,1,1,1
1645,old_page,0,1,1
1646,new_page,0,1,0
1647,new_page,0,1,0
1648,new_page,0,1,0
1649,old_page,0,1,1
1650,new_page,0,1,0
1651,new_page,0,1,0
1652,old_page,1,1,1
1653,new_page,0,1,0
1654,new_page,0,1,0
1655,old_page,0,1,1
1656,old_page,0,1,1
1657,old_page,0,1,1
1658,old_page,0,1,1
1659,old_page,0,1,1
1660,new_page,1,1,0
1661,new_page,0,1,0
1662,new_page,0,1,0
1663,old_page,0,1,1
1664,new_page,0,1,0
1665,new_page,1,1,0
1666,old_page,0,1,1
1667,new_page,0,1,0
1668,old_page,1,1,1
1669,new_page,0,1,0
1670,new_page,0,1,0
1671,new_page,0,1,0
1672,old_page,0,1,1
1673,new_page,1,1,0
1674,new_page,1,1,0
1675,new_page,0,1,0
1676,new_page,1,1,0
1677,new_page,1,1,0
1678,new_page,0,1,0
1679,new_page,0,1,0
1680,old_page,0,1,1
1681,old_page,0,1,1
1682,old_page,0,1,1
1683,old_page,0,1,1
1684,new_page,0,1,0
1685,new_page,0,1,0
1686,new_page,0,1,0
1687,old_page,0,1,1
1688,new_page,0,1,0
1689,new_page,0,1,0
1690,old_page,0,1,1
1691,old_page,0,1,1
1692,new_page,0,1,0
1693,old_page,0,1,1
1694,old_page,1,1,1
1695,new_page,1,1,0
1696,new_page,0,1,0
1697,new_page,0,1,0
1698,new_page,0,1,0
1699,old_page,0,1,1
1700,old_page,0,1,1
1701,new_page,1,1,0
1702,new_page,0,1,0
1703,new_page,0,1,0
1704,new_page,0,1,0
1705,new_page,0,1,0
1706,new_page,0,1,0
1707,old_page,0,1,1
1708,new_page,0,1,0
1709,old_page,0,1,1
1710,old_page,1,1,1
1711,old_page,1,1,1
1712,new_page,0,1,0
1713,old_page,0,1,1
1714,new_page,0,1,0
1715,old_page,0,1,1
1716,new_page,0,1,0
1717,new_page,0,1,0
1718,new_page,0,1,0
1719,new_page,0,1,0
1720,old_page,1,1,1
1721,new_page,0,1,0
1722,old_page,0,1,1
1723,new_page,0,1,0
1724,old_page,0,1,1
1725,old_page,0,1,1
1726,new_page,1,1,0
1727,old_page,1,1,1
1728,old_page,1,1,1
1729,new_page,0,1,0
1730,old_page,0,1,1
1731,new_page,0,1,0
1732,old_page,1,1,1
1733,new_page,0,1,0
1734,new_page,1,1,0
1735,new_page,0,1,0
1736,old_page,1,1,1
1737,new_page,0,1,0
1738,old_page,0,1,1
1739,new_page,0,1,0
1740,new_page,0,1,0
1741,new_page,0,1,0
1742,old_page,1,1,1
1743,new_page,0,1,0
1744,new_page,0,1,0
1745,old_page,0,1,1
1746,new_page,0,1,0
1747,new_page,0,1,0
1748,old_page,0,1,1
1749,old_page,1,1,1
1750,old_page,0,1,1
1751,old_page,0,1,1
1752,old_page,0,1,1
1753,old_page,1,1,1
1754,old_page,0,1,1
1755,old_page,1,1,1
1756,old_page,0,1,1
1757,new_page,0,1,0
1758,new_page,0,1,0
1759,old_page,0,1,1
1760,old_page,1,1,1
1761,old_page,0,1,1
1762,old_page,0,1,1
1763,new_page,0,1,0
1764,new_page,0,1,0
1765,old_page,1,1,1
1766,old_page,0,1,1
1767,old_page,0,1,1
1768,new_page,0,1,0
1769,new_page,1,1,0
1770,new_page,1,1,0
1771,new_page,0,1,0
1772,old_page,1,1,1
1773,old_page,0,1,1
1774,new_page,1,1,0
1775,new_page,1,1,0
1776,new_page,1,1,0
1777,new_page,0,1,0
1778,old_page,0,1,1
1779,old_page,1,1,1
1780,old_page,1,1,1
1781,old_page,0,1,1
1782,new_page,0,1,0
1783,old_page,0,1,1
1784,new_page,0,1,0
1785,new_page,0,1,0
1786,old_page,0,1,1
1787,new_page,1,1,0
1788,new_page,1,1,0
1789,old_page,0,1,1
1790,new_page,1,1,0
1791,old_page,0,1,1
1792,new_page,1,1,0
1793,new_page,1,1,0
1794,old_page,0,1,1
1795,old_page,0,1,1
1796,old_page,1,1,1
1797,new_page,1,1,0
1798,new_page,1,1,0
1799,new_page,0,1,0
1800,old_page,0,1,1
1801,old_page,0,1,1
1802,new_page,0,1,0
1803,old_page,0,1,1
1804,old_page,0,1,1
1805,new_page,1,1,0
1806,new_page,0,1,0
1807,old_page,0,1,1
1808,old_page,0,1,1
1809,old_page,1,1,1
1810,old_page,0,1,1
1811,new_page,0,1,0
1812,new_page,1,1,0
1813,old_page,0,1,1
1814,old_page,0,1,1
1815,old_page,1,1,1
1816,old_page,0,1,1
1817,new_page,0,1,0
1818,old_page,0,1,1
1819,old_page,0,1,1
1820,new_page,0,1,0
1821,new_page,1,1,0
1822,old_page,1,1,1
1823,old_page,0,1,1
1824,old_page,0,1,1
1825,old_page,0,1,1
1826,old_page,0,1,1
1827,new_page,0,1,0
1828,old_page,0,1,1
1829,new_page,0,1,0
1830,old_page,1,1,1
1831,new_page,0,1,0
1832,old_page,0,1,1
1833,new_page,1,1,0
1834,old_page,0,1,1
1835,old_page,0,1,1
1836,new_page,0,1,0
1837,new_page,0,1,0
1838,new_page,0,1,0
1839,new_page,1,1,0
1840,new_page,1,1,0
1841,new_page,1,1,0
1842,new_page,1,1,0
1843,new_page,1,1,0
1844,new_page,0,1,0
1845,old_page,0,1,1
1846,new_page,0,1,0
1847,old_page,0,1,1
1848,new_page,0,1,0
1849,old_page,1,1,1
1850,old_page,1,1,1
1851,old_page,1,1,1
1852,old_page,0,1,1
1853,new_page,0,1,0
1854,new_page,0,1,0
1855,new_page,1,1,0
1856,new_page,1,1,0
1857,old_page,0,1,1
1858,new_page,0,1,0
1859,new_page,1,1,0
1860,old_page,0,1,1
1861,new_page,0,1,0
1862,new_page,1,1,0
1863,new_page,0,1,0
1864,old_page,0,1,1
1865,new_page,1,1,0
1866,new_page,0,1,0
1867,new_page,0,1,0
1868,new_page,0,1,0
1869,old_page,1,1,1
1870,new_page,1,1,0
1871,old_page,0,1,1
1872,old_page,0,1,1
1873,new_page,0,1,0
1874,new_page,0,1,0
1875,new_page,1,1,0
1876,new_page,0,1,0
1877,new_page,1,1,0
1878,old_page,0,1,1
1879,new_page,0,1,0
1880,new_page,1,1,0
1881,old_page,0,1,1
1882,new_page,0,1,0
1883,old_page,0,1,1
1884,new_page,0,1,0
1885,old_page,1,1,1
1886,new_page,0,1,0
1887,new_page,1,1,0
1888,new_page,0,1,0
1889,old_page,0,1,1
1890,old_page,0,1,1
1891,new_page,0,1,0
1892,old_page,0,1,1
1893,old_page,1,1,1
1894,new_page,0,1,0
1895,old_page,0,1,1
1896,new_page,0,1,0
1897,new_page,0,1,0
1898,old_page,1,1,1
1899,new_page,1,1,0
1900,new_page,0,1,0
1901,new_page,0,1,0
1902,old_page,0,1,1
1903,new_page,1,1,0
1904,new_page,1,1,0
1905,new_page,1,1,0
1906,new_page,0,1,0
1907,old_page,0,1,1
1908,new_page,0,1,0
1909,new_page,1,1,0
1910,new_page,1,1,0
1911,old_page,0,1,1
1912,new_page,0,1,0
1913,old_page,0,1,1
1914,new_page,1,1,0
1915,new_page,0,1,0
1916,old_page,0,1,1
1917,new_page,1,1,0
1918,old_page,1,1,1
1919,old_page,0,1,1
1920,old_page,0,1,1
1921,new_page,0,1,0
1922,new_page,1,1,0
1923,new_page,1,1,0
1924,old_page,0,1,1
1925,old_page,0,1,1
1926,old_page,1,1,1
1927,new_page,1,1,0
1928,old_page,0,1,1
1929,old_page,0,1,1
1930,new_page,0,1,0
1931,new_page,1,1,0
1932,old_page,0,1,1
1933,new_page,0,1,0
1934,new_page,0,1,0
1935,new_page,0,1,0
1936,new_page,0,1,0
1937,new_page,1,1,0
1938,new_page,1,1,0
1939,old_page,0,1,1
1940,old_page,0,1,1
1941,new_page,0,1,0
1942,old_page,1,1,1
1943,new_page,0,1,0
1944,new_page,1,1,0
1945,new_page,0,1,0
1946,new_page,1,1,0
1947,new_page,1,1,0
1948,old_page,0,1,1
1949,new_page,0,1,0
1950,new_page,1,1,0
1951,new_page,1,1,0
1952,new_page,1,1,0
1953,new_page,0,1,0
1954,old_page,1,1,1
1955,new_page,0,1,0
1956,new_page,0,1,0
1957,new_page,0,1,0
1958,old_page,0,1,1
1959,new_page,1,1,0
1960,new_page,0,1,0
1961,new_page,1,1,0
1962,new_page,0,1,0
1963,new_page,0,1,0
1964,new_page,0,1,0
1965,old_page,1,1,1
1966,old_page,0,1,1
1967,old_page,1,1,1
1968,old_page,0,1,1
1969,new_page,0,1,0
1970,old_page,0,1,1
1971,old_page,1,1,1
1972,old_page,0,1,1
1973,new_page,0,1,0
1974,new_page,0,1,0
1975,new_page,0,1,0
1976,new_page,0,1,0
1977,old_page,0,1,1
1978,new_page,0,1,0
1979,new_page,0,1,0
1980,old_page,0,1,1
1981,new_page,1,1,0
1982,old_page,0,1,1
1983,old_page,0,1,1
1984,old_page,0,1,1
1985,new_page,1,1,0
1986,new_page,0,1,0
1987,old_page,0,1,1
1988,new_page,0,1,0
1989,new_page,0,1,0
1990,old_page,1,1,1
1991,new_page,0,1,0
1992,old_page,0,1,1
1993,old_page,0,1,1
1994,new_page,0,1,0
1995,old_page,0,1,1
1996,new_page,0,1,0
1997,old_page,1,1,1
1998,old_page,0,1,1
1999,old_page,1,1,1
2000,new_page,0,1,0
2001,new_page,0,1,0
2002,new_page,1,1,0
2003,old_page,0,1,1
2004,new_page,0,1,0
2005,new_page,1,1,0
2006,old_page,0,1,1
2007,new_page,0,1,0
2008,new_page,0,1,0
2009,new_page,0,1,0
2010,old_page,1,1,1
2011,old_page,0,1,1
2012,new_page,1,1,0
2013,new_page,1,1,0
2014,old_page,1,1,1
2015,old_page,0,1,1
2016,old_page,1,1,1
2017,old_page,0,1,1
2018,new_page,0,1,0
2019,old_page,0,1,1
2020,old_page,0,1,1
2021,old_page,0,1,1
2022,old_page,1,1,1
2023,old_page,0,1,1
2024,old_page,0,1,1
2025,old_page,0,1,1
2026,old_page,0,1,1
2027,new_page,0,1,0
2028,new_page,0,1,0
2029,old_page,0,1,1
2030,new_page,1,1,0
2031,new_page,1,1,0
2032,new_page,0,1,0
2033,old_page,0,1,1
2034,new_page,0,1,0
2035,new_page,0,1,0
2036,old_page,1,1,1
2037,new_page,1,1,0
2038,new_page,0,1,0
2039,old_page,0,1,1
2040,new_page,1,1,0
2041,old_page,1,1,1
2042,new_page,1,1,0
2043,old_page,1,1,1
2044,old_page,0,1,1
2045,new_page,1,1,0
2046,new_page,0,1,0
2047,new_page,1,1,0
2048,new_page,0,1,0
2049,old_page,0,1,1
2050,old_page,0,1,1
2051,new_page,0,1,0
2052,old_page,0,1,1
2053,new_page,0,1,0
2054,new_page,0,1,0
2055,old_page,1,1,1
2056,old_page,0,1,1
2057,new_page,0,1,0
2058,old_page,1,1,1
2059,new_page,0,1,0
2060,new_page,1,1,0
2061,new_page,0,1,0
2062,old_page,1,1,1
2063,old_page,0,1,1
2064,old_page,1,1,1
2065,old_page,0,1,1
2066,old_page,0,1,1
2067,new_page,0,1,0
2068,new_page,0,1,0
2069,new_page,0,1,0
2070,new_page,1,1,0
2071,old_page,0,1,1
2072,old_page,0,1,1
2073,new_page,0,1,0
2074,new_page,1,1,0
2075,old_page,0,1,1
2076,new_page,0,1,0
2077,old_page,1,1,1
2078,new_page,1,1,0
2079,old_page,0,1,1
2080,new_page,1,1,0
2081,old_page,0,1,1
2082,old_page,1,1,1
2083,old_page,0,1,1
2084,new_page,0,1,0
2085,old_page,0,1,1
2086,old_page,0,1,1
2087,old_page,0,1,1
2088,new_page,0,1,0
2089,old_page,0,1,1
2090,old_page,0,1,1
2091,old_page,0,1,1
2092,new_page,1,1,0
2093,old_page,0,1,1
2094,new_page,1,1,0
2095,new_page,0,1,0
2096,new_page,0,1,0
2097,old_page,1,1,1
2098,old_page,1,1,1
2099,new_page,0,1,0
2100,old_page,1,1,1
2101,new_page,0,1,0
2102,old_page,0,1,1
2103,new_page,0,1,0
2104,old_page,1,1,1
2105,new_page,0,1,0
2106,old_page,0,1,1
2107,new_page,0,1,0
2108,new_page,0,1,0
2109,new_page,0,1,0
2110,new_page,0,1,0
2111,old_page,0,1,1
2112,old_page,0,1,1
2113,old_page,0,1,1
2114,new_page,0,1,0
2115,old_page,1,1,1
2116,old_page,1,1,1
2117,old_page,0,1,1
2118,old_page,0,1,1
2119,new_page,1,1,0
2120,new_page,0,1,0
2121,new_page,0,1,0
2122,old_page,0,1,1
2123,old_page,0,1,1
2124,new_page,0,1,0
2125,new_page,0,1,0
2126,old_page,0,1,1
2127,old_page,0,1,1
2128,new_page,0,1,0
2129,old_page,1,1,1
2130,old_page,1,1,1
2131,new_page,1,1,0
2132,new_page,0,1,0
2133,new_page,0,1,0
2134,old_page,0,1,1
2135,old_page,0,1,1
2136,new_page,1,1,0
2137,old_page,1,1,1
2138,old_page,0,1,1
2139,new_page,0,1,0
2140,new_page,1,1,0
2141,old_page,0,1,1
2142,new_page,0,1,0
2143,old_page,0,1,1
2144,new_page,0,1,0
2145,new_page,0,1,0
2146,old_page,0,1,1
2147,old_page,1,1,1
2148,new_page,0,1,0
2149,new_page,1,1,0
2150,new_page,1,1,0
2151,old_page,1,1,1
2152,new_page,0,1,0
2153,new_page,0,1,0
2154,new_page,1,1,0
2155,new_page,0,1,0
2156,new_page,0,1,0
2157,new_page,1,1,0
2158,new_page,0,1,0
2159,old_page,0,1,1
2160,new_page,1,1,0
2161,new_page,1,1,0
2162,new_page,0,1,0
2163,old_page,1,1,1
2164,new_page,1,1,0
2165,new_page,0,1,0
2166,new_page,1,1,0
2167,old_page,1,1,1
2168,new_page,0,1,0
2169,old_page,1,1,1
2170,old_page,1,1,1
2171,old_page,0,1,1
2172,old_page,1,1,1
2173,old_page,0,1,1
2174,old_page,0,1,1
2175,old_page,0,1,1
2176,old_page,0,1,1
2177,new_page,1,1,0
2178,old_page,0,1,1
2179,new_page,0,1,0
2180,new_page,0,1,0
2181,new_page,0,1,0
2182,old_page,1,1,1
2183,new_page,1,1,0
2184,new_page,0,1,0
2185,new_page,0,1,0
2186,old_page,1,1,1
2187,old_page,0,1,1
2188,new_page,1,1,0
2189,old_page,0,1,1
2190,old_page,0,1,1
2191,new_page,0,1,0
2192,old_page,1,1,1
2193,new_page,1,1,0
2194,new_page,0,1,0
2195,old_page,0,1,1
2196,old_page,1,1,1
2197,new_page,1,1,0
2198,new_page,0,1,0
2199,old_page,1,1,1
2200,new_page,0,1,0
2201,old_page,0,1,1
2202,old_page,1,1,1
2203,new_page,0,1,0
2204,old_page,0,1,1
2205,new_page,0,1,0
2206,old_page,1,1,1
2207,old_page,0,1,1
2208,old_page,0,1,1
2209,new_page,1,1,0
2210,new_page,1,1,0
2211,new_page,1,1,0
2212,new_page,1,1,0
2213,new_page,0,1,0
2214,new_page,0,1,0
2215,old_page,1,1,1
2216,old_page,0,1,1
2217,old_page,0,1,1
2218,new_page,0,1,0
2219,new_page,0,1,0
2220,new_page,0,1,0
2221,new_page,0,1,0
2222,old_page,1,1,1
2223,new_page,1,1,0
2224,old_page,0,1,1
2225,new_page,1,1,0
